,index,old_request_url,new_request_url,cleaned_old_request,cleaned_new_request
143,143,https://ps.eyeota.net/pixel?pid=gdomg51&t=gif&cat=Sports&us_privacy=&random=1652901471320.1,https://ps.eyeota.net/pixel/bounce/?pid=gdomg51&t=gif&cat=Sports&us_privacy=&random=1652901471320.1,https://ps.eyeota.net/pixel,https://ps.eyeota.net/pixel/bounce/
144,144,https://b1sync.zemanta.com/usersync/adyoulike/?cb=https%3A%2F%2Fvisitor-usa02.omnitagjs.com%2Fvisitor%2Fsync%3Fname%3DZEMANTA_NATIVE_1_2%26ttl%3D1440%26uid%3Df2d9136cf53dede7f83ba16171a37fdd%26visitor%3D__ZUID__&gdpr=0&gdpr_consent=undefined,https://visitor-usa02.omnitagjs.com/visitor/sync?name=ZEMANTA_NATIVE_1_2&ttl=1440&uid=f2d9136cf53dede7f83ba16171a37fdd&visitor=&gdpr=0&gdpr_consent=undefined,https://b1sync.zemanta.com/usersync/adyoulike/,https://visitor-usa02.omnitagjs.com/visitor/sync
145,145,https://secure.adnxs.com/bounce?%2Fgetuid%3Fhttps%253A%252F%252Fvisitor-usa02.omnitagjs.com%252Fvisitor%252Fsync%253Fname%253DXandr%252B%2525E2%252580%252593%252BInvest%252BDSP%252B-%252BBanner%2526ttl%253D1440%2526uid%253D75d56568a11564bfb79a01d2fa9fdb29%2526visitor%253D%2524UID%26gdpr%3D0%26gdpr_consent%3Dundefined,https://visitor-usa02.omnitagjs.com/visitor/sync?name=Xandr+%E2%80%93+Invest+DSP+-+Banner&ttl=1440&uid=75d56568a11564bfb79a01d2fa9fdb29&visitor=0&gdpr=0&gdpr_consent=undefined,https://secure.adnxs.com/bounce,https://visitor-usa02.omnitagjs.com/visitor/sync
146,146,https://secure.adnxs.com/bounce?%2Fgetuid%3Fhttps%253A%252F%252Fvisitor-usa02.omnitagjs.com%252Fvisitor%252Fsync%253Fname%253DXandr%252B%2525E2%252580%252593%252BInvest%252BDSP%2526ttl%253D1440%2526uid%253D48d5713d5c563cba2049f505b2d944b6%2526visitor%253D%2524UID%26gdpr%3D0%26gdpr_consent%3Dundefined,https://visitor-usa02.omnitagjs.com/visitor/sync?name=Xandr+%E2%80%93+Invest+DSP&ttl=1440&uid=48d5713d5c563cba2049f505b2d944b6&visitor=0&gdpr=0&gdpr_consent=undefined,https://secure.adnxs.com/bounce,https://visitor-usa02.omnitagjs.com/visitor/sync
147,147,https://creativecdn.com/cm-notify?pi=adyoulike,https://creativecdn.com/cm-notify?pi=adyoulike&tc=1,https://creativecdn.com/cm-notify,https://creativecdn.com/cm-notify
148,148,https://pixel-eu.rubiconproject.com/exchange/sync.php?p=seedtag,https://s.seedtag.com/cs/cookiesync/Rubicon?channeluid=L3BYUYD6-L-GP9Z,https://pixel-eu.rubiconproject.com/exchange/sync.php,https://s.seedtag.com/cs/cookiesync/Rubicon
149,149,https://sync.richaudience.com/bf7c142f4339da0278e83698a02b0854/?consentString=undefined&referrer=https%3A%2F%2Fcs.seedtag.com%2F,https://sync.richaudience.com/bf7c142f4339da0278e83698a02b0854/?consentString=undefined&referrer=https%3A%2F%2Fcs.seedtag.com%2F&rd=1,https://sync.richaudience.com/bf7c142f4339da0278e83698a02b0854/,https://sync.richaudience.com/bf7c142f4339da0278e83698a02b0854/
150,150,https://sync.srv.stackadapt.com/sync?nid=33,https://visitor.omnitagjs.com/visitor/sync?uid=74a1ec3b61e72925193cfceeea1b0608&visitor=0-d6aa1625-ce68-4491-6aa8-ced0397c2f77$ip$169.237.7.209&name=STACKADAPT,https://sync.srv.stackadapt.com/sync,https://visitor.omnitagjs.com/visitor/sync
151,151,https://sync.srv.stackadapt.com/sync?nid=33,https://visitor.omnitagjs.com/visitor/sync?uid=74a1ec3b61e72925193cfceeea1b0608&visitor=0-4268fa17-a753-4b24-7890-17517674aa38$ip$169.237.7.209&name=STACKADAPT,https://sync.srv.stackadapt.com/sync,https://visitor.omnitagjs.com/visitor/sync
152,152,https://pixel-eu.rubiconproject.com/exchange/sync.php?p=adyoulike,https://visitor.omnitagjs.com/visitor/sync?uid=3496f2c9155784213a7b528f78bb441a&visitor=L3BYUYU7-21-DGHM&name=RUBICON,https://pixel-eu.rubiconproject.com/exchange/sync.php,https://visitor.omnitagjs.com/visitor/sync
153,153,http://www.wdr.de/verkehrslage/,https://www1.wdr.de/verkehr/nrw/verkehrslage/index.html,http://www.wdr.de/verkehrslage/,https://www1.wdr.de/verkehr/nrw/verkehrslage/index.html
154,154,https://whos.amung.us/swidget/heavenv1.png,https://widgets.amung.us/small/14/1420.png,https://whos.amung.us/swidget/heavenv1.png,https://widgets.amung.us/small/14/1420.png
155,155,"https://gcdn.2mdn.net/videoplayback/id/8f1dcadcc9ed360f/itag/44/source/doubleclick_dmm/ctier/L/acao/yes/ip/0.0.0.0/ipbits/0/expire/3762241977/sparams/id,itag,source,ctier,acao,ip,ipbits,expire/signature/49833C0EEA9D8C33E080B3FA4BC55E1FC6964115.3A8D6068327FF9594AE80E8C7BE9E608F7AE73DD/key/ck2/file/file.webm","https://r2---sn-a5mlrn7y.c.2mdn.net/videoplayback/id/8f1dcadcc9ed360f/itag/44/source/doubleclick_dmm/ctier/L/acao/yes/ip/0.0.0.0/ipbits/0/expire/3762241977/sparams/acao,ctier,expire,id,ip,ipbits,itag,mh,mip,mm,mn,ms,mv,mvi,pl,source/signature/50C5FEC08CC2B45CA1A288CF7737EA1C89803C33.42DD44DC775EB7BC82808EFDD6865AC819763AB2/key/cms1/cms_redirect/yes/mh/04/mip/169.237.7.209/mm/42/mn/sn-a5mlrn7y/ms/onc/mt/1652900288/mv/u/mvi/2/pl/24/file/file.webm","https://gcdn.2mdn.net/videoplayback/id/8f1dcadcc9ed360f/itag/44/source/doubleclick_dmm/ctier/L/acao/yes/ip/0.0.0.0/ipbits/0/expire/3762241977/sparams/id,itag,source,ctier,acao,ip,ipbits,expire/signature/49833C0EEA9D8C33E080B3FA4BC55E1FC6964115.3A8D6068327FF9594AE80E8C7BE9E608F7AE73DD/key/ck2/file/file.webm","https://r2---sn-a5mlrn7y.c.2mdn.net/videoplayback/id/8f1dcadcc9ed360f/itag/44/source/doubleclick_dmm/ctier/L/acao/yes/ip/0.0.0.0/ipbits/0/expire/3762241977/sparams/acao,ctier,expire,id,ip,ipbits,itag,mh,mip,mm,mn,ms,mv,mvi,pl,source/signature/50C5FEC08CC2B45CA1A288CF7737EA1C89803C33.42DD44DC775EB7BC82808EFDD6865AC819763AB2/key/cms1/cms_redirect/yes/mh/04/mip/169.237.7.209/mm/42/mn/sn-a5mlrn7y/ms/onc/mt/1652900288/mv/u/mvi/2/pl/24/file/file.webm"
156,156,https://googleads.g.doubleclick.net/pagead/id,https://googleads.g.doubleclick.net/pagead/id?slf_rd=1,https://googleads.g.doubleclick.net/pagead/id,https://googleads.g.doubleclick.net/pagead/id
157,157,https://googleads.g.doubleclick.net/pagead/id,https://googleads.g.doubleclick.net/pagead/id?slf_rd=1,https://googleads.g.doubleclick.net/pagead/id,https://googleads.g.doubleclick.net/pagead/id
158,158,"https://gcdn.2mdn.net/videoplayback/id/f2dd0d48f0e45066/itag/44/source/doubleclick_dmm/ctier/L/acao/yes/ip/0.0.0.0/ipbits/0/expire/3762242025/sparams/id,itag,source,ctier,acao,ip,ipbits,expire/signature/A3E03988831E8AE27CBECCF1EF4E0AEC99714468.C91D83D5802DB6DA21EF4BC62890D35221D5A05/key/ck2/file/file.webm","https://r5---sn-a5msen76.c.2mdn.net/videoplayback/id/f2dd0d48f0e45066/itag/44/source/doubleclick_dmm/ctier/L/acao/yes/ip/0.0.0.0/ipbits/0/expire/3762242025/sparams/acao,ctier,expire,id,ip,ipbits,itag,mh,mip,mm,mn,ms,mv,mvi,pl,source/signature/4E334B7F12139D919770E38030D1220ABB5E81C7.453D87C8F5491EA19AC978FBD548E3DECA74B511/key/cms1/cms_redirect/yes/mh/eH/mip/169.237.7.209/mm/42/mn/sn-a5msen76/ms/onc/mt/1652900288/mv/u/mvi/5/pl/24/file/file.webm","https://gcdn.2mdn.net/videoplayback/id/f2dd0d48f0e45066/itag/44/source/doubleclick_dmm/ctier/L/acao/yes/ip/0.0.0.0/ipbits/0/expire/3762242025/sparams/id,itag,source,ctier,acao,ip,ipbits,expire/signature/A3E03988831E8AE27CBECCF1EF4E0AEC99714468.C91D83D5802DB6DA21EF4BC62890D35221D5A05/key/ck2/file/file.webm","https://r5---sn-a5msen76.c.2mdn.net/videoplayback/id/f2dd0d48f0e45066/itag/44/source/doubleclick_dmm/ctier/L/acao/yes/ip/0.0.0.0/ipbits/0/expire/3762242025/sparams/acao,ctier,expire,id,ip,ipbits,itag,mh,mip,mm,mn,ms,mv,mvi,pl,source/signature/4E334B7F12139D919770E38030D1220ABB5E81C7.453D87C8F5491EA19AC978FBD548E3DECA74B511/key/cms1/cms_redirect/yes/mh/eH/mip/169.237.7.209/mm/42/mn/sn-a5msen76/ms/onc/mt/1652900288/mv/u/mvi/5/pl/24/file/file.webm"
159,159,https://2b3c757d.de.ioam.de/tx.io?st=wdr&cp=Seite%2FStationaer&sc=yes&ct=0000000000&pt=CP&ps=lin&er=N22&rf=&r2=&ur=www1.wdr.de&xy=1366x768x24&lo=US%2FCalifornia&cb=0015&i2=001528ec61c9303c562854653&ep=1683104349&vr=434&id=hu1tv7&i3=001528ec61c9303c562854653%3A1684005459908%3A1652901459908%3A.wdr.de%3A2%3Awdr%3ASeite%2FStationaer%3Anoevent%3A1652901459908%3A7kjbbz&n1=8&dntt=0&lt=1652901475475&ev=&cs=migjd6&mo=1,https://2b3c757d.de.ioam.de/tx.io?st=wdr&cp=Seite%2FStationaer&sc=yes&ct=0000000000&pt=CP&ps=lin&er=N22&rf=&r2=&ur=www1.wdr.de&xy=1366x768x24&lo=US%2FCalifornia&cb=0015&i2=001528ec61c9303c562854653&ep=1683104349&vr=434&id=hu1tv7&i3=001528ec61c9303c562854653%3A1684005459908%3A1652901459908%3A.wdr.de%3A2%3Awdr%3ASeite%2FStationaer%3Anoevent%3A1652901459908%3A7kjbbz&n1=8&dntt=0&lt=1652901475475&ev=&cs=migjd6&mo=1&sr=71,https://2b3c757d.de.ioam.de/tx.io,https://2b3c757d.de.ioam.de/tx.io
160,160,https://prebid-match.dotomi.com/match/bounce/current?version=1&networkId=72582&rurl=https%3A%2F%2Fonetag-sys.com%2Fmatch%2F%3Fint_id%3D90%26gdpr%3D0%26gdpr_consent%3D%26uid%3D,https://prebid-match.dotomi.com/match/bounce/current?DotomiTest=4d0d7e884525123e&is_secure=true&version=1&networkId=72582&rurl=https%3A%2F%2Fonetag-sys.com%2Fmatch%2F%3Fint_id%3D90%26gdpr%3D0%26gdpr_consent%3D%26uid%3D,https://prebid-match.dotomi.com/match/bounce/current,https://prebid-match.dotomi.com/match/bounce/current
161,161,https://whos.amung.us/swidget/heavenv1.png,https://widgets.amung.us/small/13/1399.png,https://whos.amung.us/swidget/heavenv1.png,https://widgets.amung.us/small/13/1399.png
162,162,https://match.adsrvr.org/track/cmf/generic?ttd_pid=vw6iyrn&ttd_tpi=1&gpdr=1&gdpr_consent=,https://match.adsrvr.org/track/cmb/generic?ttd_pid=vw6iyrn&ttd_tpi=1&gpdr=1&gdpr_consent=,https://match.adsrvr.org/track/cmf/generic,https://match.adsrvr.org/track/cmb/generic
163,163,https://x.bidswitch.net/sync?ssp=onetag,https://x.bidswitch.net/ul_cb/sync?ssp=onetag,https://x.bidswitch.net/sync,https://x.bidswitch.net/ul_cb/sync
164,164,https://match.adsrvr.org/track/cmf/generic?ttd_pid=sonobi&ttd_tpi=1&ttd_puid=8b725e5cd3&gdpr=0&gdpr_consent=,https://match.adsrvr.org/track/cmb/generic?ttd_pid=sonobi&ttd_tpi=1&ttd_puid=8b725e5cd3&gdpr=0&gdpr_consent=,https://match.adsrvr.org/track/cmf/generic,https://match.adsrvr.org/track/cmb/generic
165,165,https://sync.mathtag.com/sync/img?mt_exid=75&redir=https%3A%2F%2Fonetag-sys.com%2Fmatch%2F%3Fint_id%3D1%26uid%3D%5BMM_UUID%5D%26gdpr%3D1%26gdpr_consent%3D,https://onetag-sys.com/match/?int_id=1&uid=6f246285-4665-4a00-b19e-0de040974d18&gdpr=1&gdpr_consent=,https://sync.mathtag.com/sync/img,https://onetag-sys.com/match/
166,166,https://sync.mathtag.com/sync/img?cs_wd_sy=1&dp=43&redir=https%3A%2F%2Fsync.go.sonobi.com%2Fus.gif%3Fnw%3Dmediamath%26nuid%3D[MM_UUID],https://sync.go.sonobi.com/us.gif?nw=mediamath&nuid=41f86285-4665-4000-ab58-54ae91851e10,https://sync.mathtag.com/sync/img,https://sync.go.sonobi.com/us.gif
167,167,https://dmp.adform.net/serving/cookie/match?party=1167&cid=7-CHKyTsnV6dYfUloKjCrxXUJxpHu0V9iqZSNVtkRLc,https://dmp.adform.net/serving/cookie/match?CC=1&party=1167&cid=7-CHKyTsnV6dYfUloKjCrxXUJxpHu0V9iqZSNVtkRLc,https://dmp.adform.net/serving/cookie/match,https://dmp.adform.net/serving/cookie/match
168,168,https://eb2.3lift.com/sync?,https://eb2.3lift.com/sync?&ld=1,https://eb2.3lift.com/sync,https://eb2.3lift.com/sync
169,169,https://bh.contextweb.com/bh/rtset?do=add&pid=560606&ev=718bd86a-340b-42b9-aadb-ea4d0557b073&daaqp=1&rurl=https%3A%2F%2Fsync.go.sonobi.com%2Fus.gif%3Fnw%3Dpp%26nuid%3D%25%25VGUID%25%25,https://cm.g.doubleclick.net/pixel?google_nid=contextweb&google_cm&google_sc&google_hm=QTBySmR4RVI0YnY1d3NKbG5nS0FrQQ&gdpr=&gdpr_consent=,https://bh.contextweb.com/bh/rtset,https://cm.g.doubleclick.net/pixel
170,170,https://pixel-eu.rubiconproject.com/exchange/sync.php?p=onetag,https://onetag-sys.com/match/?int_id=2&uid=L3BYV2XH-16-ATZF,https://pixel-eu.rubiconproject.com/exchange/sync.php,https://onetag-sys.com/match/
171,171,https://demand.trafficroots.com/sync.php?partner=3379&redirect=https%3A%2F%2Frtb-csync.smartadserver.com%2Fredir%2F%3Fissi%3D1%26partnerid%3D137%26partneruserid%3D%7Btrafficroots_id%7D&gdpr=0&gdpr_consent=,https://rtb-csync.smartadserver.com/redir/?issi=1&partnerid=137&partneruserid=537f0aa527&gdpr=0&gdpr_consent=,https://demand.trafficroots.com/sync.php,https://rtb-csync.smartadserver.com/redir/
172,172,https://p.rfihub.com/cm?pub=35683&in=1,https://sync.go.sonobi.com/us.gif?nw=zt&nuid=1972084065939206927,https://p.rfihub.com/cm,https://sync.go.sonobi.com/us.gif
173,173,https://cm.g.doubleclick.net/pixel?google_nid=contextweb&google_cm&google_sc&google_hm=QTBySmR4RVI0YnY1d3NKbG5nS0FrQQ&gdpr=&gdpr_consent=,https://cm.g.doubleclick.net/pixel?google_nid=contextweb&google_cm=&google_sc=&google_hm=QTBySmR4RVI0YnY1d3NKbG5nS0FrQQ&gdpr=&gdpr_consent=&google_tc=,https://cm.g.doubleclick.net/pixel,https://cm.g.doubleclick.net/pixel
174,174,https://gu.dyntrk.com/adx/sma/us.php?dynk=sma4rt4bt4fg&sspurl=https%3A%2F%2Frtb-csync.smartadserver.com%2Fredir%2F%3Fissi%3D1%26partnerid%3D69%26partneruserid%3DPARTNER_USER_ID%26gdpr%3D$GDPR%26gdpr_consent%3D$GDPR_CONSENT&gdpr=0&gdpr_consent=,https://gu.dyntrk.com/adx/sma/us.php?dynk=sma4rt4bt4fg&sspurl=https%3A%2F%2Frtb-csync.smartadserver.com%2Fredir%2F%3Fissi%3D1%26partnerid%3D69%26partneruserid%3DPARTNER_USER_ID%26gdpr%3D$GDPR%26gdpr_consent%3D$GDPR_CONSENT&gdpr=0&gdpr_consent=&prevuid=04030001_628546664b22e&knw=,https://gu.dyntrk.com/adx/sma/us.php,https://gu.dyntrk.com/adx/sma/us.php
175,175,https://rtb-csync.smartadserver.com/redir/?issi=1&partnerid=134&partneruserid=OB_OK&redirurl=https%3A%2F%2Fcm.g.doubleclick.net%2Fpixel%3Fgoogle_nid%3Dsmart_adserver_eb%26google_hm%3DSMART_USER_ID_B64&gdpr=0&gdpr_consent=,https://cm.g.doubleclick.net/pixel?google_nid=smart_adserver_eb&google_hm=Nzk0NTE4ODU4ODc2OTQ0NTIyOA==&gdpr=0&gdpr_consent=,https://rtb-csync.smartadserver.com/redir/,https://cm.g.doubleclick.net/pixel
176,176,https://gu.dyntrk.com/adx/sma/us.php?dynk=sma4rt4bt4fg&sspurl=https%3A%2F%2Frtb-csync.smartadserver.com%2Fredir%2F%3Fissi%3D1%26partnerid%3D69%26partneruserid%3DPARTNER_USER_ID%26gdpr%3D$GDPR%26gdpr_consent%3D$GDPR_CONSENT&gdpr=0&gdpr_consent=&prevuid=04030001_628546664b22e&knw=,https://rtb-csync.smartadserver.com/redir/?issi=1&partnerid=69&partneruserid=04030002_62854666681ce&gdpr=0&gdpr_consent=,https://gu.dyntrk.com/adx/sma/us.php,https://rtb-csync.smartadserver.com/redir/
177,177,https://cm.g.doubleclick.net/pixel?google_nid=smart_adserver_eb&google_hm=Nzk0NTE4ODU4ODc2OTQ0NTIyOA==&gdpr=0&gdpr_consent=,https://cm.g.doubleclick.net/pixel?google_nid=smart_adserver_eb&google_hm=Nzk0NTE4ODU4ODc2OTQ0NTIyOA==&gdpr=0&gdpr_consent=&google_tc=,https://cm.g.doubleclick.net/pixel,https://cm.g.doubleclick.net/pixel
178,178,https://cm.g.doubleclick.net/pixel?google_nid=smart_adserver_eb&google_hm=Nzk0NTE4ODU4ODc2OTQ0NTIyOA==&gdpr=0&gdpr_consent=&google_tc=,https://ssbsync.smartadserver.com/api/sync?callerId=3&gdpr=0&gdpr_consent=&google_error=3,https://cm.g.doubleclick.net/pixel,https://ssbsync.smartadserver.com/api/sync
179,179,https://ssbsync.smartadserver.com/api/sync?callerId=3&gdpr=0&gdpr_consent=&google_error=3,https://cm.g.doubleclick.net/pixel?google_nid=smart_adserver_eb&google_push=&google_hm=NDk5OTAxNTcxNzIxMzI0Mjg0Mw%3D%3D,https://ssbsync.smartadserver.com/api/sync,https://cm.g.doubleclick.net/pixel
180,180,http://blogs.fangraphs.com/wp-content/uploads/2022/02/240x240-optimized-dark.jpg,https://blogs.fangraphs.com/wp-content/uploads/2022/02/240x240-optimized-dark.jpg,http://blogs.fangraphs.com/wp-content/uploads/2022/02/240x240-optimized-dark.jpg,https://blogs.fangraphs.com/wp-content/uploads/2022/02/240x240-optimized-dark.jpg
181,181,https://cm.g.doubleclick.net/pixel?google_nid=smart_adserver_eb&google_push=&google_hm=NDk5OTAxNTcxNzIxMzI0Mjg0Mw%3D%3D,https://ssbsync.smartadserver.com/api/sync?callerId=3&google_error=5,https://cm.g.doubleclick.net/pixel,https://ssbsync.smartadserver.com/api/sync
182,182,https://ssbsync.smartadserver.com/api/sync?callerId=3&google_error=5,https://cm.g.doubleclick.net/pixel?google_nid=smart_adserver_eb&google_push=&google_hm=NDc5Mjc3NTU2OTU0NDk4NDY3,https://ssbsync.smartadserver.com/api/sync,https://cm.g.doubleclick.net/pixel
183,183,https://cm.g.doubleclick.net/pixel?google_nid=smart_adserver_eb&google_push=&google_hm=NDc5Mjc3NTU2OTU0NDk4NDY3,https://ssbsync.smartadserver.com/api/sync?callerId=3&google_error=5,https://cm.g.doubleclick.net/pixel,https://ssbsync.smartadserver.com/api/sync
184,184,https://ssbsync.smartadserver.com/api/sync?callerId=3&google_error=5,https://cm.g.doubleclick.net/pixel?google_nid=smart_adserver_eb&google_push=&google_hm=NDI5NzIwMzM0NTA3NjQwMjgy,https://ssbsync.smartadserver.com/api/sync,https://cm.g.doubleclick.net/pixel
185,185,https://c.amazon-adsystem.com/aax2/apstag.js,moz-extension://baee4293-6adb-4886-8ab7-d809074b2ff2/shims/apstag.js,https://c.amazon-adsystem.com/aax2/apstag.js,moz-extension://baee4293-6adb-4886-8ab7-d809074b2ff2/shims/apstag.js
186,186,https://cm.g.doubleclick.net/pixel?google_nid=smart_adserver_eb&google_push=&google_hm=NDI5NzIwMzM0NTA3NjQwMjgy,https://ssbsync.smartadserver.com/api/sync?callerId=3&google_error=5,https://cm.g.doubleclick.net/pixel,https://ssbsync.smartadserver.com/api/sync
187,187,https://ssbsync.smartadserver.com/api/sync?callerId=3&google_error=5,https://cm.g.doubleclick.net/pixel?google_nid=smart_adserver_eb&google_push=&google_hm=NDU0NDQ5OTg0OTYzMTMwMzE2NA%3D%3D,https://ssbsync.smartadserver.com/api/sync,https://cm.g.doubleclick.net/pixel
188,188,https://cm.g.doubleclick.net/pixel?google_nid=smart_adserver_eb&google_push=&google_hm=NDU0NDQ5OTg0OTYzMTMwMzE2NA%3D%3D,https://ssbsync.smartadserver.com/api/sync?callerId=3&google_error=5,https://cm.g.doubleclick.net/pixel,https://ssbsync.smartadserver.com/api/sync
189,189,https://ssbsync.smartadserver.com/api/sync?callerId=3&google_error=5,https://cm.g.doubleclick.net/pixel?google_nid=smart_adserver_eb&google_push=&google_hm=MTc1NTc0NzkzMTg4NDI5MTQzMA%3D%3D,https://ssbsync.smartadserver.com/api/sync,https://cm.g.doubleclick.net/pixel
190,190,https://top10.com/,https://www.top10.com/,https://top10.com/,https://www.top10.com/
191,191,https://cm.g.doubleclick.net/pixel?google_nid=smart_adserver_eb&google_push=&google_hm=MTc1NTc0NzkzMTg4NDI5MTQzMA%3D%3D,https://ssbsync.smartadserver.com/api/sync?callerId=3&google_error=5,https://cm.g.doubleclick.net/pixel,https://ssbsync.smartadserver.com/api/sync
192,192,https://ssbsync.smartadserver.com/api/sync?callerId=3&google_error=5,https://cm.g.doubleclick.net/pixel?google_nid=smart_adserver_eb&google_push=&google_hm=MTk2MTI1Mjc1MjU1NjcwMzMy,https://ssbsync.smartadserver.com/api/sync,https://cm.g.doubleclick.net/pixel
193,193,https://cm.g.doubleclick.net/pixel?google_nid=smart_adserver_eb&google_push=&google_hm=MTk2MTI1Mjc1MjU1NjcwMzMy,https://ssbsync.smartadserver.com/api/sync?callerId=3&google_error=5,https://cm.g.doubleclick.net/pixel,https://ssbsync.smartadserver.com/api/sync
194,194,https://ssbsync.smartadserver.com/api/sync?callerId=3&google_error=5,https://cm.g.doubleclick.net/pixel?google_nid=smart_adserver_eb&google_push=&google_hm=MzQyMDkyNzg4MjM3MDEwNTY4,https://ssbsync.smartadserver.com/api/sync,https://cm.g.doubleclick.net/pixel
195,195,https://cm.g.doubleclick.net/pixel?google_nid=smart_adserver_eb&google_push=&google_hm=MzQyMDkyNzg4MjM3MDEwNTY4,https://ssbsync.smartadserver.com/api/sync?callerId=3&google_error=5,https://cm.g.doubleclick.net/pixel,https://ssbsync.smartadserver.com/api/sync
196,196,https://ssbsync.smartadserver.com/api/sync?callerId=3&google_error=5,https://cm.g.doubleclick.net/pixel?google_nid=smart_adserver_eb&google_push=&google_hm=NTU3NTIzMTIxMzk5OTE2MzEyNQ%3D%3D,https://ssbsync.smartadserver.com/api/sync,https://cm.g.doubleclick.net/pixel
197,197,https://cm.g.doubleclick.net/pixel?google_nid=smart_adserver_eb&google_push=&google_hm=NTU3NTIzMTIxMzk5OTE2MzEyNQ%3D%3D,https://ssbsync.smartadserver.com/api/sync?callerId=3&google_error=5,https://cm.g.doubleclick.net/pixel,https://ssbsync.smartadserver.com/api/sync
198,198,https://ssbsync.smartadserver.com/api/sync?callerId=3&google_error=5,https://cm.g.doubleclick.net/pixel?google_nid=smart_adserver_eb&google_push=&google_hm=MjA5Nzc5NjI0MTExOTcwODc5OA%3D%3D,https://ssbsync.smartadserver.com/api/sync,https://cm.g.doubleclick.net/pixel
199,199,https://ssum-sec.casalemedia.com/usermatch?d=https%3A%2F%2Fwww.fangraphs.com%2F&s=184674&cb=https%3A%2F%2Fjs-sec.indexww.com%2Fht%2Fhtw-pixel.gif%3F,https://ssum-sec.casalemedia.com/usermatch?d=https%3A%2F%2Fwww.fangraphs.com%2F&s=184674&cb=https%3A%2F%2Fjs-sec.indexww.com%2Fht%2Fhtw-pixel.gif%3F&C=1,https://ssum-sec.casalemedia.com/usermatch,https://ssum-sec.casalemedia.com/usermatch
200,200,https://eb2.3lift.com/sync?,https://eb2.3lift.com/sync?&ld=1,https://eb2.3lift.com/sync,https://eb2.3lift.com/sync
201,201,"https://fw.adsafeprotected.com/rfw/st/1041279/63101462/4.js?ias_dspID=3&ias_campId=28485249&ias_pubId=pub-6396844742497208&ias_chanId=1&ias_placementId=17232626620&bidurl=https://www.fangraphs.com/&ias_dealId=&adsafe_par&ias_impId=v4~~ABAjH0h5Ct8Nzk3FZJ0kNXqPozeK&adContainerId=gcc_a0aFYo2PL5KR_tMPtY-cuAo&cbFunctionName=goog_wrapCb_a0aFYo2PL5KR_tMPtY-cuAo&true_pb=https%3A%2F%2Fstatic.adsafeprotected.com%2Fpassback_728x90.js&adsafe_pb=https%3A%2F%2Fstatic.adsafeprotected.com%2F4a.js&adsafe_url=https%3A%2F%2Fwww.fangraphs.com%2F&adsafe_type=e&adsafe_url=https%3A%2F%2F3ece35e41c7946ef3e08bbb0a1824bad.safeframe.googlesyndication.com%2F&adsafe_type=f&adsafe_url=https%3A%2F%2F3ece35e41c7946ef3e08bbb0a1824bad.safeframe.googlesyndication.com%2Fsafeframe%2F1-0-38%2Fhtml%2Fcontainer.html&adsafe_type=d&adsafe_jsinfo=,id:bb3aaafb-14cf-23c1-7e71-2ca9270ed1c7,c:cXOIgM,sl:inView,em:true,fr:false,thd:1,mn:jsserver-primary-f49548b44-9br5c,rg:or,pt:1-5-15,wc:0.0.1366.768,ac:313.240.728.90,am:sp,cc:0.0.728.90,piv:100,obst:0,th:0,reas:,br:g,abv:na,an:n,oam:0,nbld:0,mtim:3,fm:t6dobew+11%7C12%7C13%7C141%7C1511%7C16%7C17%7C18*.1041279-63101462%7C181%7C182,idMap:18*,pl:,rmeas:1,rend:1,renddet:IMG.qs,es:0,sc:1,ha:1,fgad:1,fif:0,gmnp:0,for:1,b11:0,cnod:1,intblk:1,gm:0,tt:rjss,et:34,oid:3db02df1-d6df-11ec-9ef8-52e377498961,v:19.8.309,sp:0,st:0,fwm:0,wr:1366.768,sr:1366.768,ov:0",https://static.adsafeprotected.com/4a.js,https://fw.adsafeprotected.com/rfw/st/1041279/63101462/4.js,https://static.adsafeprotected.com/4a.js
202,202,https://nishikawa1566.com/,https://www.nishikawa1566.com/,https://nishikawa1566.com/,https://www.nishikawa1566.com/
203,203,https://firstcry.com/,http://www.firstcry.com/,https://firstcry.com/,http://www.firstcry.com/
204,204,http://www.firstcry.com/,https://www.firstcry.com/,http://www.firstcry.com/,https://www.firstcry.com/
205,205,https://ad.doubleclick.net/activity;src=8277681;type=invmedia;cat=pzsaasdu;ord=2127980129559;gtm=2wg5g0;auiddc=1573637301.1652901489;u1=undefined;u2=undefined;u3=1;u4=0;u5=0?,https://adservice.google.com/ddm/fls/p/src=8277681;type=invmedia;cat=pzsaasdu;ord=2127980129559;gtm=2wg5g0;auiddc=1573637301.1652901489;u1=undefined;u2=undefined;u3=1;u4=0;u5=0;~oref=https://www.nishikawa1566.com/,https://ad.doubleclick.net/activity;src=8277681;type=invmedia;cat=pzsaasdu;ord=2127980129559;gtm=2wg5g0;auiddc=1573637301.1652901489;u1=undefined;u2=undefined;u3=1;u4=0;u5=0,https://adservice.google.com/ddm/fls/p/src=8277681;type=invmedia;cat=pzsaasdu;ord=2127980129559;gtm=2wg5g0;auiddc=1573637301.1652901489;u1=undefined;u2=undefined;u3=1;u4=0;u5=0;~oref=https://www.nishikawa1566.com/
